name,description,latitude,longitude,state,image_url,type
Sam Rayburn House Museum,"The Sam Rayburn House Museum is a historic house museum at 890 West Texas State Highway 56 in Bonham, Fannin, Texas. Built in 1916, it was home to Sam Rayburn (1882-1961), a famously effective Speaker of the United States House of Representatives. It was declared a National Historic Landmark in 1976. Since 1972, it has been operated as a museum and state historic site by the Texas Historical Commission.",33.56972222,-96.20722222,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Sam_Rayburn_House_Museum_in_2009.jpg/330px-Sam_Rayburn_House_Museum_in_2009.jpg,Manmade
Resaca de la Palma Battlefield,"The Resaca de la Palma Battlefield is the site in Brownsville, Texas, where American forces under General Zachary Taylor engaged Mexican forces under General Mariano Arista on May 9, 1846 in the Battle of Resaca de la Palma. A surviving undeveloped portion of the battlefield is now part of the Palo Alto Battlefield National Historical Park, and was designated a National Historic Landmark in 1960.",25.9375,-97.48611111,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Resaca_De_La_Palma_Battlefield_2012-09-04_11-07-21.jpg/330px-Resaca_De_La_Palma_Battlefield_2012-09-04_11-07-21.jpg,Manmade
Rio Vista Bracero Reception Center,"Rio Vista Bracero Reception Center is a historic farm site in Socorro, Texas, that served orphaned children and homeless adults of mostly Hispanic descent. The farm was created in 1915, as the El Paso Poor Farm. During the Great Depression the population grew and a variety of public welfare programs became available to farm residents. During this time through World War II, the farm was renamed Rio Vista and large numbers of neglected children were housed there. From 1950 to 1964 the farm served as a processing center for the Bracero Program which brought Mexicans to the United States as guest agricultural workers. The site was the first permanent reception center for braceros.",32.2334808,-97.3744605,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Braceros-in-courtyard.webp/330px-Braceros-in-courtyard.webp.png,Manmade
Roma Historic District,"The Roma Historic District in Roma, Texas preserves an intact example of a border town in the lower Rio Grande valley. The town was an important port and transshipment point on the Rio Grande from 1829 to the 1880s.",26.40611111,-99.01805556,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Church_of_our_Lady_of_Refuge_of_Sinners%2C_North_end_of_Main_Plaza_on_Estrella_Street%2C_Roma_Creek_%28Starr_County%2C_Texas%29.jpg/330px-Church_of_our_Lady_of_Refuge_of_Sinners%2C_North_end_of_Main_Plaza_on_Estrella_Street%2C_Roma_Creek_%28Starr_County%2C_Texas%29.jpg,Manmade
San Jacinto Battleground State Historic Site,"The San Jacinto Battleground State Historic Site includes the location of the Battle of San Jacinto. It is located off the Houston Ship Channel in unincorporated Harris County, Texas near the city of Houston. The site was designated a National Historic Landmark in 1960.",29.74888889,-95.08027778,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/SanJacinto_aerial_Monument_and_Pool_2.jpg/330px-SanJacinto_aerial_Monument_and_Pool_2.jpg,Manmade
Space Environment Simulation Laboratory,"The Space Environment Simulation Laboratory (SESL) is a facility in Building 32 at the Lyndon B. Johnson Space Center that can perform large-scale simulations of the vacuum and thermal environments that would be encountered in space. Built in 1965, it was initially used to test Apollo Program spacecraft and equipment in a space environment, and continues to be used by NASA for testing equipment. It was designated a National Historic Landmark in 1985.",29.56055556,-95.08805556,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Apollo_Command_Service_Module_in_vacuum_chamber.jpg/330px-Apollo_Command_Service_Module_in_vacuum_chamber.jpg,Manmade
Spanish Governor's Palace,The Spanish Governor's Palace is a historic adobe from the Spanish Texas period located in Downtown San Antonio.,29.425,-98.49583333,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/San_Antonio_TX_Spanish_Govenors_Palace.jpg/330px-San_Antonio_TX_Spanish_Govenors_Palace.jpg,Manmade
Strand Historic District,"The Strand Historic District, also known as the Strand District, in downtown Galveston, Texas (USA), is a National Historic Landmark District of mainly Victorian era buildings that now house restaurants, antique stores, and curio shops. The area is a major tourist attraction for the island city and also plays host to two very popular seasonal festivals. It is widely considered the island's shopping and entertainment center. The district includes properties along the south side of Harborside Drive and both sides of The Strand and Mechanic Street from 20th Street westward to 26th Street.",32.5899263,-96.95555499999999,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Galveston_March_2022_17_%28Strand_Historic_District%29.jpg/330px-Galveston_March_2022_17_%28Strand_Historic_District%29.jpg,Manmade
USS Texas (BB-35),"USS Texas (BB-35) is a museum ship in Galveston and former United States Navy New York-class battleship. She was launched on May 18, 1912 and commissioned on March 12, 1914.",29.31472222,-94.79555556,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/USS_Texas-2.jpg/330px-USS_Texas-2.jpg,Manmade
Texas State Capitol,"The Texas State Capitol is the capitol and seat of government of the U.S. state of Texas. Located in downtown Austin, Texas, the structure houses the offices and chambers of the Texas Legislature and of the Governor of Texas. Designed in 1881 by architect Elijah E. Myers, it was constructed from 1882 to 1888 under the direction of civil engineer Reuben Lindsay Walker. A $75 million underground extension was completed in 1993. The building was added to the National Register of Historic Places in 1970 and recognized as a National Historic Landmark in 1986.",30.27472222,-97.74055556,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/TexasStateCapitol-2010-01.JPG/330px-TexasStateCapitol-2010-01.JPG,Manmade
Trevino–Uribe Rancho,"The Treviño–Uribe Rancho is a historic fortified home at the junction of Trevino and Uribe Streets in the small frontier town of San Ygnacio, Texas. With a construction history dating to 1830, it is one of the oldest surviving buildings from the period of Spanish-Mexican settlement of the north bank of the lower Rio Grande. The building was designated a National Historic Landmark in 1998.",27.045,-99.44333333,Texas,https://upload.wikimedia.org/wikipedia/commons/9/99/Jesus_Trevi%C3%B1o_Fort.jpg,Manmade
"Woodland (Huntsville, Texas)","Woodland is a historic house on the grounds of Sam Houston State University in Huntsville, Texas. Built in stages beginning about 1847, it was the residence of Sam Houston from 1847 to 1859. The house is now part of Sam Houston Memorial Museum, and is a National Historic Landmark.",30.71472222,-95.55277778,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Woodland_%28Sam_Houston%27s_Home%29_in_Huntsville%2C_Texas.JPG/330px-Woodland_%28Sam_Houston%27s_Home%29_in_Huntsville%2C_Texas.JPG,Manmade
USS Cabot (CVL-28),"USS Cabot (CVL-28/AVT-3) was an Independence-class light aircraft carrier in the United States Navy, the second ship to carry the name, after the explorer John Cabot. Cabot was commissioned in 1943 and served until 1947. She was recommissioned as a training carrier from 1948 to 1955. From 1967 to 1989, she served in Spain as Dédalo. After attempts to preserve her failed, she was scrapped in 2002.",31.9685988,-99.9018131,Texas,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/USS_Cabot_%28CVL-28%29_underway_at_sea%2C_26_July_1945_%2880-G-262768%29.jpg/330px-USS_Cabot_%28CVL-28%29_underway_at_sea%2C_26_July_1945_%2880-G-262768%29.jpg,Manmade
Alkali Ridge,"Alkali Ridge, also known as Alkali Point, is a set of widely scattered archaeological remains of the earliest forms of Puebloan architecture, representing a period of transition from scattered, pit-style dwellings to a settled agricultural lifestyle.",37.7307,-109.41099,Utah,https://upload.wikimedia.org/wikipedia/commons/7/7c/AlkaliRidge.png,Manmade
Bingham Canyon Mine,"The Bingham Canyon Mine, more commonly known as Kennecott Copper Mine among locals, is an open-pit mining operation extracting a large porphyry copper deposit southwest of Salt Lake City, Utah, in the Oquirrh Mountains. The mine is the largest human-made excavation, and deepest open-pit mine in the world, which is considered to have produced more copper than any other mine in history – more than 19,000,000 short tons. The mine is owned by Rio Tinto Group, a British-Australian multinational corporation. The copper operations at Bingham Canyon Mine are managed through Kennecott Utah Copper Corporation which operates the mine, a concentrator plant, a smelter, and a refinery. The mine has been in production since 1906, and has resulted in the creation of a pit over 0.75 miles (1,210 m) deep, 2.5 miles (4 km) wide, and covering 1,900 acres. It was designated a National Historic Landmark in 1966 under the name Bingham Canyon Open Pit Copper Mine. The mine experienced a massive landslide in April 2013 and a smaller slide in September 2013.",40.523,-112.151,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/2019_Bingham_Canyon_Mine_04.jpg/330px-2019_Bingham_Canyon_Mine_04.jpg,Manmade
Bryce Canyon Lodge,"Bryce Canyon Lodge is a lodging facility in Bryce Canyon National Park, Utah, United States, built between 1924 and 1925 using local materials. Designed by architect Gilbert Stanley Underwood, the lodge is an excellent example of National Park Service rustic design, and the only remaining completely original structure that Underwood designed for Bryce Canyon National Park, Zion National Park, and the North Rim of the Grand Canyon.",37.62694444,-112.16722222,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/A541%2C_Bryce_Canyon_National_Park%2C_Utah%2C_USA%2C_NRHP_lodge%2C_2016.jpg/330px-A541%2C_Bryce_Canyon_National_Park%2C_Utah%2C_USA%2C_NRHP_lodge%2C_2016.jpg,Manmade
Topaz War Relocation Center,"The Topaz War Relocation Center, also known as the Central Utah Relocation Center (Topaz) and briefly as the Abraham Relocation Center, was an American concentration camp in which Americans of Japanese descent and immigrants who had come to the United States from Japan, called Nikkei were incarcerated. President Franklin Roosevelt signed Executive Order 9066 in February 1942, ordering people of Japanese ancestry to be incarcerated in what were euphemistically called ""relocation centers"" like Topaz during World War II. Most of the people incarcerated at Topaz came from the Tanforan Assembly Center and previously lived in the San Francisco Bay Area. The camp was opened in September 1942 and closed in October 1945.",39.4143965,-112.7727318,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Topaz%2C_Utah._Looking_down_a_main_thoroughfare_at_the_Topaz_Relocation_Center._-_NARA_-_538677.jpg/330px-Topaz%2C_Utah._Looking_down_a_main_thoroughfare_at_the_Topaz_Relocation_Center._-_NARA_-_538677.jpg,Manmade
Danger Cave,"Danger Cave is a North American archaeological site located in the Bonneville Basin of western Utah around the Great Salt Lakes region, that features artifacts of the Desert Culture from c. 9000 BC until c. 500 AD. Through carbon-14 dating, it has been determined that there is very little evidence of human life in the Danger Cave area c. 11,000 BP [9000 BC], but there is much evidence of human life by 9000 BP [7000 BC].",40.75194444,-114.01583333,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Danger_Cave_UT_-_NHL.jpg/330px-Danger_Cave_UT_-_NHL.jpg,Manmade
Desolation Canyon,"Desolation Canyon is a remote canyon on the Green River in eastern Utah, United States that is listed on the National Register of Historic Places (NRHP). It is said to be one of the most remote areas in the contiguous United States.",39.41666667,-110.01111111,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/My_Public_Lands_Magazine%2C_Summer_2014_%2813973363934%29.jpg/330px-My_Public_Lands_Magazine%2C_Summer_2014_%2813973363934%29.jpg,Manmade
"Emigration Canyon, Utah","Emigration Canyon is a city and canyon in Salt Lake County, Utah, United States, located east of Salt Lake City in the Wasatch Range. Beginning at the southern end of the University of Utah, the canyon itself heads east and northeast between Salt Lake City and Morgan County. Its boundaries do not extend to the county line, nor do they encompass all of Emigration Canyon, as parts of it are within Salt Lake City. As of the 2020 census, the population was 1,466.",40.76666667,-111.76666667,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Emigration_Canyon%2C_Utah_-_17_May_2020.jpg/330px-Emigration_Canyon%2C_Utah_-_17_May_2020.jpg,Manmade
Fort Douglas,"Fort Douglas was established in October 1862, during the American Civil War, as a small military garrison about three miles east of Salt Lake City, Utah. Its purpose was to protect the overland mail route and telegraph lines along the Central Overland Route. It was officially closed in 1991 pursuant to BRAC action. At one time, the Post contained 10,525 acres; today the military occupies just 58 acres ), operating as the Stephen A. Douglas Armed Forces Reserve Center. The center will be fully shut down by 2026 and the land will be given to the University of Utah for future development.",40.76527778,-111.83305556,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Fort_Douglas_Military_Museum_-_Salt_Lake_City%2C_Utah_-_15_May_2022.jpg/330px-Fort_Douglas_Military_Museum_-_Salt_Lake_City%2C_Utah_-_15_May_2022.jpg,Manmade
Mountain Meadows Massacre,"The Mountain Meadows Massacre was a series of attacks during the Utah War that resulted in the mass murder of at least 120 members of the Baker–Fancher wagon train. The massacre occurred in the southern Utah Territory at Mountain Meadows, and was perpetrated by settlers from the Church of Jesus Christ of Latter-day Saints involved with the Utah Territorial Militia who recruited and were aided by some Southern Paiute Native Americans. The wagon train, made up mostly of immigrant families from Arkansas, was bound for California, traveling on the Old Spanish Trail that passed through the Territory.",37.4755,-113.6437,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Mmm_1999_cairn.jpg/330px-Mmm_1999_cairn.jpg,Manmade
Salt Lake City Council Hall,"The Salt Lake City Council Hall is currently home to offices of the Utah Office of Tourism and the Utah Film Commission and is located on Capitol Hill in Salt Lake City, Utah. Built in 1864–66, the building is historically important as the Old Salt Lake City Hall or just Old City Hall from 1866 to 1894. It was designated a National Historic Landmark in 1975, as an emblem of the conflicts between the governments of the Utah Territory and the United States in the 19th century.",40.77583333,-111.88694444,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Council_Hall_-_Salt_Lake_City%2C_Utah_-_20_July_2024_%28Square_Crop%29.jpg/330px-Council_Hall_-_Salt_Lake_City%2C_Utah_-_20_July_2024_%28Square_Crop%29.jpg,Manmade
Quarry Visitor Center,"Quarry Visitor Center, in Dinosaur National Monument in Uintah County, Utah, United States was built as part of the National Park Service's (NPS) Mission 66 program of modern architectural design in the US national parks. This visitor center exemplifies the philosophy of locating visitor facilities immediately at the resource being interpreted. The visitor center was closed from 2006 to 2011 due to structural damage from unstable soils. The rotunda structure was demolished and replaced with a new structure of different design, while the quarry section was being stabilized and repaired. The NPS now refers to the new visitor center as the ""Quarry Visitor Center"" and the historical building as the ""Quarry Exhibit Hall"".",40.44055556,-109.30111111,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Dinosaur_National_Monument_%286856251672%29.jpg/330px-Dinosaur_National_Monument_%286856251672%29.jpg,Manmade
Reed O. Smoot House,"The Reed Smoot House, also known as Mrs. Harlow E. Smoot House, was the home of Reed Smoot from 1892 to his death in 1941, and is located at 183 E. 100 South, Provo, Utah, United States. Smoot was a prominent US Senator best known for advocacy of protectionism and the Smoot–Hawley Tariff Act.",40.23277778,-111.65444444,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Smoothouse.jpg/330px-Smoothouse.jpg,Manmade
Temple Square,"Temple Square is a 10-acre (4.0 ha) complex, owned by the Church of Jesus Christ of Latter-day Saints, in the center of Salt Lake City, Utah. The usage of the name has gradually changed to include several other church facilities that are immediately adjacent to Temple Square. Contained within Temple Square are the Salt Lake Temple, Salt Lake Tabernacle, Salt Lake Assembly Hall, the Seagull Monument, and two visitors' centers. The square was designated a National Historic Landmark District in 1964, recognizing the Mormon achievement in the settlement of Utah.",40.77055556,-111.8925,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Temple_Square%2C_Salt_Lake_City%2C_1899_retouched.jpg/330px-Temple_Square%2C_Salt_Lake_City%2C_1899_retouched.jpg,Manmade
Brigham Young Complex,"The Brigham Young Complex is a collection of buildings historically associated with the second President and leader of the LDS Church Brigham Young, on East South Temple in the center of Salt Lake City, Utah.",40.76977778,-111.88877778,Utah,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Brigham_Young_Complex_-_Salt_Lake_City%2C_Utah_-_2_May_2020.jpg/330px-Brigham_Young_Complex_-_Salt_Lake_City%2C_Utah_-_2_May_2020.jpg,Manmade
Brown Covered Bridge,"The Brown Covered Bridge is a wooden covered bridge in Shrewsbury, Vermont. Located in the northwestern part of the town, it carries Upper Cold River Road over the Cold River. It was closed to vehicular traffic in 2011 due to damage from Hurricane Irene and reopened on July 5, 2016. Built in 1880 by noted Vermont bridgewright Nichols M. Powers, it was designated a National Historic Landmark in 2014, cited as one of the finest and least-altered examples of a Town lattice truss covered bridge in the United States.",43.56638889,-72.91888889,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Brown_Covered_Bridge_-_Clarendon%2C_Vermont.jpg/330px-Brown_Covered_Bridge_-_Clarendon%2C_Vermont.jpg,Manmade
Coolidge Homestead,"The Coolidge Homestead, also known as Calvin Coolidge Homestead District or President Calvin Coolidge State Historic Site, was the childhood home of the 30th president of the United States, Calvin Coolidge and the place where he first took the presidential oath of office. Located in Plymouth Notch, Vermont, Coolidge lived there from age four in 1876 to 1887, when he departed for Black River Academy for education. He is buried in Plymouth Notch Cemetery not far from the home.",43.53583333,-72.72222222,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Coolhouse.jpg/330px-Coolhouse.jpg,Manmade
"Robert Frost Farm (Ripton, Vermont)","The Robert Frost Farm, also known as the Homer Noble Farm, is a National Historic Landmark in Ripton, Vermont. It is a 150-acre (61 ha) farm property off Vermont Route 125 in the Green Mountains where American poet Robert Frost (1874-1963) lived and wrote in the summer and fall months from 1939 until his death in 1963. The property, historically called the Homer Noble Farm, includes a nineteenth-century farmhouse and a rustic wooden writing cabin. The property is now owned by Middlebury College. The grounds are open to the public during daylight hours.",43.96638889,-73.00472222,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Robert_Frost_Cabin_%28Ripton%2C_VT%29.jpg/330px-Robert_Frost_Cabin_%28Ripton%2C_VT%29.jpg,Manmade
George Perkins Marsh Boyhood Home,"The George Perkins Marsh Boyhood Home, also known as the Marsh-Billings House or Marsh-Billings-Rockefeller Mansion, is the architectural centerpiece of Marsh-Billings-Rockefeller National Historical Park, a National Historical Park in Woodstock, Vermont, United States. The house, built in 1805 and enlarged several times, is historically significant as the boyhood home of George Perkins Marsh (1801–1882), an early conservationist, and as the home later in the 19th century of Frederick H. Billings (1823–1890), a businessman and philanthropist who was a cofounder of the Northern Pacific Railroad. It is also architecturally significant as a high-quality example of Queen Anne architecture, alterations and enlargements commissioned by Billings and designed by Henry Hudson Holley. The house and its surrounding gardens were declared a National Historic Landmark in 1967. The 550-acre (220 ha) estate on which it stands was given by Mary French Rockefeller and Laurance Rockefeller to the people of the United States in 1992.",43.6312462,-72.5293562,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/George_Marsh_Home%2C_Woodstock%2C_Vermont_%28cropped%29.jpg/330px-George_Marsh_Home%2C_Woodstock%2C_Vermont_%28cropped%29.jpg,Manmade
Justin Smith Morrill Homestead,"The Justin Smith Morrill Homestead is the historic Carpenter Gothic home of United States Senator Justin Smith Morrill (1810–98) in Strafford, Vermont, and was one of the first declared National Historic Landmarks, in 1960. It is located at 214 Justin Morrill Highway, south of the village green of Strafford. The homestead is a Vermont State Historic Site owned by the Vermont Division for Historic Preservation, a state agency, and is open for tours from May to October.",43.86288889,-72.37594444,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/JSMorrill-House.jpg/330px-JSMorrill-House.jpg,Manmade
Mount Independence (Vermont),"Mount Independence on Lake Champlain in Orwell, Vermont, was the site of extensive fortifications built during the American Revolutionary War by the American army to stop a British invasion. Construction began in July 1776, following the American defeat in Canada, and continued through the winter and spring of 1777. After the American retreat on July 5 and 6, 1777, British and Hessian troops occupied Mount Independence until November 1777.",43.8258,-73.3817,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Mount_Independence_on_Lake_Champlain%2C_Orwell%2C_Vermont.jpg/330px-Mount_Independence_on_Lake_Champlain%2C_Orwell%2C_Vermont.jpg,Manmade
Naulakha (Rudyard Kipling House),"Naulakha, also known as the Rudyard Kipling House, is a historic Shingle Style house on Kipling Road in Dummerston, Vermont, a few miles outside Brattleboro. The house was designated a National Historic Landmark in 1993 for its association with the author Rudyard Kipling (1865–1936), who had it built in 1893 and made it his home until 1896. It is in this house that Kipling wrote Captains Courageous, The Jungle Book, The Day's Work, and The Seven Seas, and did work on Kim and The Just So Stories. Kipling named the house after the Naulakha Pavilion, situated inside Lahore Fort in present-day Pakistan. The house is now owned by the Landmark Trust, and is available for rent.",42.89861111,-72.56416667,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Naulakha_-_Dummerston%2C_Vermont_-_DSC06902.jpg/330px-Naulakha_-_Dummerston%2C_Vermont_-_DSC06902.jpg,Manmade
American Precision Museum,"The American Precision Museum is located in the renovated 1846 Robbins & Lawrence factory on South Main Street in Windsor, Vermont. The building is said to be the first U.S. factory at which precision interchangeable parts were made, giving birth to the precision machine tool industry. In recognition of this history, the building was declared a National Historic Landmark in 1966. In 1987, the building was recognized by the American Society of Mechanical Engineers as an International Heritage Site, and the collection was recognized as an International Heritage Collection. For each of these designations, the armory was considered a site where pivotal events occurred in the history of American industry, as well as a place that lends itself to comprehensive interpretation of that history.",43.47472222,-72.38972222,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/American_Precision_Museum_Windsor_Vermont.jpg/330px-American_Precision_Museum_Windsor_Vermont.jpg,Manmade
Rockingham Meeting House,"The Rockingham Meeting House, also known as Old North Meeting House and First Church in Rockingham, is a historic civic and religious building on Meeting House Road in Rockingham, Vermont, United States. The Meeting House was built between 1787 and 1801 and was originally used for both Congregational church meetings as well as civic and governmental meetings. Church services ceased in 1839 but town meetings continued to be held in it until 1869. It was restored in 1906 and has been preserved.",43.18777778,-72.48688889,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Rockingham_Meeting_House.jpg/330px-Rockingham_Meeting_House.jpg,Manmade
"Rokeby (Ferrisburg, Vermont)","Rokeby Museum is a historic farm property and museum at 4334 United States Route 7 in Ferrisburgh, Vermont. The 90-acre (36 ha) property includes a 1780s farmstead, and eight agricultural outbuildings with permanent exhibits. Hiking trails cover more than 50 acres (20 ha) of the grounds. Rokeby is open from mid-May to mid-October each year. The property was designated a National Historic Landmark in 1997 for its association with Rowland T. Robinson, a Quaker and ardent abolitionist who openly sheltered escaped slaves at Rokeby as part of the Underground Railroad. Robinson's extensive correspondence is an essential archive giving insight into the practices of abolitionists and the operations of the railroad.",44.2225,-73.23805556,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Rokeby.JPG/330px-Rokeby.JPG,Manmade
"Round Church (Richmond, Vermont)","The Round Church, also known as the Old Round Church, is a historic church on Round Church Road in Richmond, Vermont. Built in 1812–1813, it is an extraordinarily rare, well-preserved example of a sixteen-sided meeting house, likely the only remaining example of its kind in North America; the only other known definitively sixteen-sided building in the Northeastern United States is Union College's Nott Memorial. It was built to serve as the meeting place for the town as well as five Protestant congregations. Today, it is maintained by the Richmond Historical Society and is open to the public during the summer and early fall. It is also available for weddings and other events. It was declared a National Historic Landmark in 1996 for the rarity of its form and its exceptional state of preservation.",44.39897222,-72.99944444,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Round_church_richmond_vermont_20040808.jpg/330px-Round_church_richmond_vermont_20040808.jpg,Manmade
Shelburne Farms,"Shelburne Farms is a nonprofit education center for sustainability, 1,400-acre (570 ha) working farm, and National Historic Landmark on the shores of Lake Champlain in Shelburne, Vermont. The property is nationally significant as a well-preserved example of a Gilded Age ""ornamental farm"", developed in the late 19th century with architecture by Robert Henderson Robertson and landscaping by Frederick Law Olmsted.",44.39213611,-73.25723333,Vermont,https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Shelburne_Farms.svg/320px-Shelburne_Farms.svg.png,Manmade
St. Johnsbury Athenaeum,"The St. Johnsbury Athenaeum is a combined library and art gallery, in St. Johnsbury, Vermont. The building in which it is housed is architecturally and historically significant because of its construction. The Athenaeum is also noted for the American landscape paintings and books in its collection and its having been funded by Horace Fairbanks, manufacturer of the world's first platform scale. The art collection contains a number of Hudson River School paintings. This building retains a strong Victorian flavor of the 19th century.",44.41843889,-72.02103333,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/St._Johnsbury_Athenaeum%2C_VT.jpg/330px-St._Johnsbury_Athenaeum%2C_VT.jpg,Manmade
Socialist Labor Party Hall,"The Socialist Labor Party Hall at 46 Granite Street, Barre, Vermont was constructed in 1900. It was a location for debates among anarchists, socialists, and union leaders over the future direction of the labor movement in the United States in the early 20th century.",44.19841944,-72.50742778,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Socialist_Labor_Party_Hall%2C_Barre_VT.jpg/330px-Socialist_Labor_Party_Hall%2C_Barre_VT.jpg,Manmade
Stellafane,"The Stellafane Observatory is an astronomical observatory in Springfield, Vermont, founded in 1920 by Russell W. Porter. The Pink Clubhouse was built in 1923 at the site by the Springfield Telescope Makers. The name Stellafane, suggested by Porter at the club's December 1923 meeting, is derived from the Latin words stella and fanum meaning ""Shrine to the Stars"", and originally referred specifically to the clubhouse, but has since come to refer to all of the club's land and buildings on the summit of Breezy Hill, west of downtown Springfield.",43.278278,-72.519475,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Stellafane_Observatory.JPG/330px-Stellafane_Observatory.JPG,Manmade
Ticonderoga (steamboat),"Ticonderoga is a museum ship and one of just two remaining sidewheel passenger steamers with an intact walking beam engine of the type that powered countless thousands of American freight and passenger vessels on America's bays, lakes and rivers for more than a century. Commissioned by the Champlain Transportation Company, Ticonderoga was built in 1906 at the Shelburne Shipyard in Shelburne, Vermont on Lake Champlain.",44.37544444,-73.23233333,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Ticonderoga_%28steamboat%29.jpg/330px-Ticonderoga_%28steamboat%29.jpg,Manmade
Vermont State House,"The Vermont State House, located in Montpelier, is the state capitol of the U.S. state of Vermont. It is the seat of the Vermont General Assembly. The current Greek Revival structure is the third building on the same site to be used as the State House. Designed by Thomas Silloway in 1857 and 1858, it was occupied in 1859.",44.2625,-72.58055556,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Vermont_State_Capitol_May_2024.jpg/330px-Vermont_State_Capitol_May_2024.jpg,Manmade
Emma Willard House,"The Emma Willard House is a historic house at 131 South Main Street in Middlebury, Vermont, United States. Built in 1809, it was from 1809 to 1819 the home of Emma Willard (1787–1870), an influential pioneer in the development of women's education in the United States. Willard established a school for girls at her home in 1814 known as the Middlebury Female Seminary. The school was a precursor to the Emma Willard School, an all girl, private boarding and university preparatory day school opened by Willard in 1821 in Troy, New York. The house was declared a National Historic Landmark in 1965. It now houses the Middlebury College Admissions Office.",44.0075,-73.17472222,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/EmmaWillardHouse.jpg/330px-EmmaWillardHouse.jpg,Manmade
"Robert Frost Farm (South Shaftsbury, Vermont)","The Robert Frost Farm, also known as ""The Gully"", is a historic farm property on Buck Hill Road in South Shaftsbury, Vermont. The 1790 farmstead was purchased in 1929 by poet Robert Frost, and served as his primary residence until 1938. During this period of residency, Frost was awarded two Pulitzer Prizes for his poetry. The property was designated a National Historic Landmark and listed on the National Register of Historic Places in 1968; its landmark designation was withdrawn in 1986 after its private owners made alterations that destroyed important historic elements of the property.",42.94111111,-73.195,Vermont,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/FrostFarmSouthShaftsburyVT.jpg/330px-FrostFarmSouthShaftsburyVT.jpg,Manmade
Alexandria Historic District,"The Alexandria Historic District is a National Historic Landmark District in Alexandria, Virginia. Encompassing all of the city's Old Town and some adjacent areas, this area contains one of the nation's best-preserved assemblages of the late-18th and early-19th century urban architecture. The district was locally designated in 1946 and was 
declared a National Historic Landmark in 1966.",38.80333333,-77.04638889,Virginia,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Athenaeum_-_Old_Town_Alexandria%2C_Virginia.jpg/330px-Athenaeum_-_Old_Town_Alexandria%2C_Virginia.jpg,Manmade
